# File outputs are as follows! #,,,,,,
# OutputType, SourceAddress, TargetAddress, PacketSize, Timestamp, Write_Frequency#,
summary,Smartphone,Cloud,24,1490144574574,15000,Wed 01:02:55
summary,Smartphone,Cloud,8395,1490144589578,15000,Wed 01:03:10
summary,Smartphone,Cloud,34,1490144606589,15000,Wed 01:03:27
summary,Smartphone,Cloud,34,1490144621599,15000,Wed 01:03:42
summary,Smartphone,Cloud,24,1490147362937,15000,Wed 01:49:23
summary,Smartphone,Cloud,8439,1490147377951,15000,Wed 01:49:38
summary,Smartphone,Cloud,17,1490147396001,15000,Wed 01:49:56
summary,Smartphone,Cloud,34,1490147411012,15000,Wed 01:50:11
summary,Smartphone,Cloud,24,1490148622553,15000,Wed 02:10:23
summary,Smartphone,Cloud,7001,1490148637565,15000,Wed 02:10:38
summary,Smartphone,Cloud,17,1490148655536,15000,Wed 02:10:56
summary,Smartphone,Cloud,51,1490148670547,15000,Wed 02:11:11
summary,Smartphone,Cloud,24,1490150532719,15000,Wed 02:42:13
summary,Smartphone,Cloud,7623,1490150547729,15000,Wed 02:42:28
summary,Smartphone,Cloud,17,1490150565771,15000,Wed 02:42:46
summary,Smartphone,Cloud,51,1490150580786,15000,Wed 02:43:01
summary,Smartphone,Cloud,24,1490152452589,15000,Wed 03:14:13
summary,Smartphone,Cloud,8079,1490152467605,15000,Wed 03:14:28
summary,Smartphone,Cloud,17,1490152486196,15000,Wed 03:14:46
summary,Smartphone,Cloud,51,1490152501222,15000,Wed 03:15:01
summary,Smartphone,Cloud,24,1490155306597,15000,Wed 04:01:47
summary,Smartphone,Cloud,8447,1490155321604,15000,Wed 04:02:02
summary,Smartphone,Cloud,17,1490155338835,15000,Wed 04:02:19
summary,Smartphone,Cloud,34,1490155353886,15000,Wed 04:02:34
summary,Smartphone,Cloud,24,1490156803697,15000,Wed 04:26:44
summary,Smartphone,Cloud,7047,1490156818721,15000,Wed 04:26:59
summary,Smartphone,Cloud,34,1490156836740,15000,Wed 04:27:17
summary,Smartphone,Cloud,34,1490156851752,15000,Wed 04:27:32
summary,Smartphone,Cloud,24,1490159442973,15000,Wed 05:10:43
summary,Smartphone,Cloud,8106,1490159457988,15000,Wed 05:10:58
summary,Smartphone,Cloud,17,1490159479213,15000,Wed 05:11:19
summary,Smartphone,Cloud,34,1490159494248,15000,Wed 05:11:34
summary,Smartphone,Cloud,24,1490161781407,15000,Wed 05:49:41
summary,Smartphone,Cloud,8075,1490161796416,15000,Wed 05:49:56
summary,Smartphone,Cloud,17,1490161813879,15000,Wed 05:50:14
summary,Smartphone,Cloud,34,1490161828910,15000,Wed 05:50:29
summary,Smartphone,Cloud,24,1490163154601,15000,Wed 06:12:35
summary,Smartphone,Cloud,6993,1490163169614,15000,Wed 06:12:50
summary,Smartphone,Cloud,17,1490163187198,15000,Wed 06:13:07
summary,Smartphone,Cloud,34,1490163202220,15000,Wed 06:13:22
summary,Smartphone,Cloud,24,1490164458889,15000,Wed 06:34:19
summary,Smartphone,Cloud,7478,1490164473901,15000,Wed 06:34:34
summary,Smartphone,Cloud,17,1490164491409,15000,Wed 06:34:51
summary,Smartphone,Cloud,34,1490164506429,15000,Wed 06:35:06
summary,Smartphone,Cloud,24,1490167245501,15000,Wed 07:20:46
summary,Smartphone,Cloud,8226,1490167260515,15000,Wed 07:21:01
summary,Smartphone,Cloud,17,1490167277884,15000,Wed 07:21:18
summary,Smartphone,Cloud,51,1490167292913,15000,Wed 07:21:33
summary,Smartphone,Cloud,24,1490168244463,15000,Wed 07:37:24
summary,Smartphone,Cloud,6831,1490168259475,15000,Wed 07:37:39
summary,Smartphone,Cloud,17,1490168277121,15000,Wed 07:37:57
summary,Smartphone,Cloud,34,1490168292138,15000,Wed 07:38:12
summary,Smartphone,Cloud,24,1490170548289,15000,Wed 08:15:48
summary,Smartphone,Cloud,7989,1490170563301,15000,Wed 08:16:03
summary,Smartphone,Cloud,17,1490170581103,15000,Wed 08:16:21
summary,Smartphone,Cloud,34,1490170596128,15000,Wed 08:16:36
summary,Smartphone,Cloud,24,1490172422896,15000,Wed 08:47:03
summary,Smartphone,Cloud,8069,1490172437912,15000,Wed 08:47:18
summary,Smartphone,Cloud,17,1490172455769,15000,Wed 08:47:36
summary,Smartphone,Cloud,51,1490172470780,15000,Wed 08:47:51
summary,Smartphone,Cloud,24,1490174987738,15000,Wed 09:29:48
summary,Smartphone,Cloud,8216,1490175002748,15000,Wed 09:30:03
summary,Smartphone,Cloud,17,1490175020980,15000,Wed 09:30:21
summary,Smartphone,Cloud,51,1490175035986,15000,Wed 09:30:36
summary,Smartphone,Cloud,24,1490176891045,15000,Wed 10:01:31
summary,Smartphone,Cloud,8221,1490176906073,15000,Wed 10:01:46
summary,Smartphone,Cloud,17,1490176922744,15000,Wed 10:02:03
summary,Smartphone,Cloud,51,1490176937753,15000,Wed 10:02:18
summary,Smartphone,Cloud,24,1490179131980,15000,Wed 10:38:52
summary,Smartphone,Cloud,11406,1490179164046,15000,Wed 10:39:24
summary,Smartphone,Cloud,34,1490179194373,15000,Wed 10:39:54
summary,Smartphone,Cloud,34,1490179209382,15000,Wed 10:40:09
summary,Smartphone,Cloud,24,1490180161810,15000,Wed 10:56:02
summary,Smartphone,Cloud,7327,1490180176828,15000,Wed 10:56:17
summary,Smartphone,Cloud,17,1490180194907,15000,Wed 10:56:35
summary,Smartphone,Cloud,51,1490180209979,15000,Wed 10:56:50
summary,Smartphone,Cloud,24,1490182757162,15000,Wed 11:39:17
summary,Smartphone,Cloud,16687,1490182772173,15000,Wed 11:39:32
summary,Smartphone,Cloud,34,1490182788596,15000,Wed 11:39:49
summary,Smartphone,Cloud,34,1490182803603,15000,Wed 11:40:04
summary,Smartphone,Cloud,24,1490184490342,15000,Wed 12:08:10
summary,Smartphone,Cloud,23857,1490184505363,15000,Wed 12:08:25
summary,Smartphone,Cloud,17,1490184522202,15000,Wed 12:08:42
summary,Smartphone,Cloud,170,1490184537220,15000,Wed 12:08:57
summary,Smartphone,Cloud,24,1490187384368,15000,Wed 12:56:24
summary,Smartphone,Cloud,10779,1490187399372,15000,Wed 12:56:39
summary,Smartphone,Cloud,34,1490187417765,15000,Wed 12:56:58
summary,Smartphone,Cloud,34,1490187432781,15000,Wed 12:57:13
summary,Smartphone,Cloud,24,1490189697099,15000,Wed 13:34:57
summary,Smartphone,Cloud,8465,1490189720929,15000,Wed 13:35:21
summary,Smartphone,Cloud,34,1490189782288,15000,Wed 13:36:22
summary,Smartphone,Cloud,34,1490189810406,15000,Wed 13:36:50
summary,Smartphone,Cloud,24,1490193077738,15000,Wed 14:31:18
summary,Smartphone,Cloud,8803,1490193098343,15000,Wed 14:31:38
summary,Smartphone,Cloud,17,1490193142464,15000,Wed 14:32:22
summary,Smartphone,Cloud,34,1490193157486,15000,Wed 14:32:37
summary,Smartphone,Cloud,24,1490194659639,15000,Wed 14:57:40
summary,Smartphone,Cloud,8245,1490194678004,15000,Wed 14:57:58
summary,Smartphone,Cloud,34,1490194697077,15000,Wed 14:58:17
summary,Smartphone,Cloud,34,1490194712107,15000,Wed 14:58:32
summary,Smartphone,Cloud,24,1490196512572,15000,Wed 15:28:33
summary,Smartphone,Cloud,7697,1490196527585,15000,Wed 15:28:48
summary,Smartphone,Cloud,34,1490196545317,15000,Wed 15:29:05
summary,Smartphone,Cloud,34,1490196560321,15000,Wed 15:29:20
summary,Smartphone,Cloud,91,1490196860697,15000,Wed 15:34:21
summary,Smartphone,Cloud,32208,1490196875700,15000,Wed 15:34:36
summary,Smartphone,Cloud,13772,1490196890704,15000,Wed 15:34:51
summary,Smartphone,Cloud,170,1490196905708,15000,Wed 15:35:06
summary,Smartphone,Cloud,102,1490196920714,15000,Wed 15:35:21
summary,Smartphone,Cloud,24,1490198040346,15000,Wed 15:54:00
summary,Smartphone,Cloud,3589,1490198055363,15000,Wed 15:54:15
summary,Smartphone,Cloud,34,1490198072142,15000,Wed 15:54:32
summary,Smartphone,Cloud,24,1490199239703,15000,Wed 16:14:00
summary,Smartphone,Cloud,23814,1490199257199,15000,Wed 16:14:17
summary,Smartphone,Cloud,17,1490199278350,15000,Wed 16:14:38
summary,Smartphone,Cloud,17,1490199293681,15000,Wed 16:14:54
summary,Smartphone,Cloud,102,1490199319324,15000,Wed 16:15:19
summary,Smartphone,Cloud,24,1490200909894,15000,Wed 16:41:50
summary,Smartphone,Cloud,24335,1490200935525,15000,Wed 16:42:16
summary,Smartphone,Cloud,17,1490200977236,15000,Wed 16:42:57
summary,Smartphone,Cloud,153,1490201004692,15000,Wed 16:43:25
summary,Smartphone,Cloud,24,1490203952079,15000,Wed 17:32:32
summary,Smartphone,Cloud,25532,1490203974323,15000,Wed 17:32:54
summary,Smartphone,Cloud,17,1490204013239,15000,Wed 17:33:33
summary,Smartphone,Cloud,136,1490204038066,15000,Wed 17:33:58
summary,Smartphone,Cloud,61,1490208750726,15000,Wed 18:52:31
summary,Smartphone,Cloud,10320,1490208765794,15000,Wed 18:52:46
summary,Smartphone,Cloud,1043,1490208780997,15000,Wed 18:53:01
summary,Smartphone,Cloud,1061,1490208796191,15000,Wed 18:53:16
summary,Smartphone,Cloud,34,1490208811215,15000,Wed 18:53:31
summary,Smartphone,Cloud,34,1490208826277,15000,Wed 18:53:46
summary,Smartphone,Cloud,24,1490209754087,15000,Wed 19:09:14
summary,Smartphone,Cloud,19732,1490209769101,15000,Wed 19:09:29
summary,Smartphone,Cloud,3134,1490209784108,15000,Wed 19:09:44
summary,Smartphone,Cloud,102,1490209799120,15000,Wed 19:09:59
summary,Smartphone,Cloud,68,1490209814132,15000,Wed 19:10:14
summary,Smartphone,Cloud,24,1490211430946,15000,Wed 19:37:11
summary,Smartphone,Cloud,15791,1490211446619,15000,Wed 19:37:27
summary,Smartphone,Cloud,34,1490211464687,15000,Wed 19:37:45
summary,Smartphone,Cloud,102,1490211479751,15000,Wed 19:38:00
summary,Smartphone,Cloud,24,1490214016233,15000,Wed 20:20:16
summary,Smartphone,Cloud,16506,1490214031235,15000,Wed 20:20:31
summary,Smartphone,Cloud,34,1490214048476,15000,Wed 20:20:48
summary,Smartphone,Cloud,102,1490214063482,15000,Wed 20:21:03
summary,Smartphone,Cloud,48,1490227843561,15000,Thu 00:10:44
summary,Smartphone,Cloud,324,1490227843569,15000,Thu 00:10:44
summary,Smartphone,Cloud,27460,1490227858578,15000,Thu 00:10:59
summary,Smartphone,Cloud,34,1490227874051,15000,Thu 00:11:14
summary,Smartphone,Cloud,5856,1490227889058,15000,Thu 00:11:29
summary,Smartphone,Cloud,17,1490227915916,15000,Thu 00:11:56
summary,Smartphone,Cloud,17,1490227930942,15000,Thu 00:12:11
summary,Smartphone,Cloud,52,1490230070026,15000,Thu 00:47:50
summary,Smartphone,Cloud,21282,1490230085047,15000,Thu 00:48:05
summary,Smartphone,Cloud,17,1490230102092,15000,Thu 00:48:22
summary,Smartphone,Cloud,136,1490230117123,15000,Thu 00:48:37
summary,Smartphone,Cloud,24,1490231364524,15000,Thu 01:09:25
summary,Smartphone,Cloud,23222,1490231379545,15000,Thu 01:09:40
summary,Smartphone,Cloud,17,1490231397356,15000,Thu 01:09:57
summary,Smartphone,Cloud,136,1490231412390,15000,Thu 01:10:12
summary,Smartphone,Cloud,24,1490233563139,15000,Thu 01:46:03
summary,Smartphone,Cloud,24028,1490233578157,15000,Thu 01:46:18
summary,Smartphone,Cloud,17,1490233596082,15000,Thu 01:46:36
summary,Smartphone,Cloud,136,1490233611106,15000,Thu 01:46:51
summary,Smartphone,Cloud,24,1490236070727,15000,Thu 02:27:51
summary,Smartphone,Cloud,15211,1490236085740,15000,Thu 02:28:06
summary,Smartphone,Cloud,8847,1490236100756,15000,Thu 02:28:21
summary,Smartphone,Cloud,34,1490236115779,15000,Thu 02:28:36
summary,Smartphone,Cloud,136,1490236130801,15000,Thu 02:28:51
summary,Smartphone,Cloud,24,1490237142056,15000,Thu 02:45:42
summary,Smartphone,Cloud,20226,1490237157078,15000,Thu 02:45:57
summary,Smartphone,Cloud,2651,1490237172137,15000,Thu 02:46:12
summary,Smartphone,Cloud,102,1490237187149,15000,Thu 02:46:27
summary,Smartphone,Cloud,68,1490237202158,15000,Thu 02:46:42
summary,Smartphone,Cloud,24,1490238567413,15000,Thu 03:09:27
summary,Smartphone,Cloud,14601,1490238582422,15000,Thu 03:09:42
summary,Smartphone,Cloud,9385,1490238597439,15000,Thu 03:09:57
summary,Smartphone,Cloud,34,1490238612468,15000,Thu 03:10:12
summary,Smartphone,Cloud,136,1490238627502,15000,Thu 03:10:28
summary,Smartphone,Cloud,24,1490241206068,15000,Thu 03:53:26
summary,Smartphone,Cloud,16423,1490241221074,15000,Thu 03:53:41
summary,Smartphone,Cloud,7738,1490241236083,15000,Thu 03:53:56
summary,Smartphone,Cloud,34,1490241251105,15000,Thu 03:54:11
summary,Smartphone,Cloud,136,1490241266128,15000,Thu 03:54:26
summary,Smartphone,Cloud,24,1490242639171,15000,Thu 04:17:19
summary,Smartphone,Cloud,22938,1490242654181,15000,Thu 04:17:34
summary,Smartphone,Cloud,17,1490242672495,15000,Thu 04:17:52
summary,Smartphone,Cloud,153,1490242687517,15000,Thu 04:18:08
summary,Smartphone,Cloud,24,1490244675447,15000,Thu 04:51:15
summary,Smartphone,Cloud,23740,1490244690454,15000,Thu 04:51:30
summary,Smartphone,Cloud,17,1490244707702,15000,Thu 04:51:48
summary,Smartphone,Cloud,136,1490244722721,15000,Thu 04:52:03
summary,Smartphone,Cloud,24,1490246070175,15000,Thu 05:14:30
summary,Smartphone,Cloud,23090,1490246085178,15000,Thu 05:14:45
summary,Smartphone,Cloud,17,1490246103073,15000,Thu 05:15:03
summary,Smartphone,Cloud,136,1490246118103,15000,Thu 05:15:18
summary,Smartphone,Cloud,24,1490247267975,15000,Thu 05:34:28
summary,Smartphone,Cloud,23765,1490247282984,15000,Thu 05:34:43
summary,Smartphone,Cloud,34,1490247299305,15000,Thu 05:34:59
summary,Smartphone,Cloud,136,1490247314324,15000,Thu 05:35:14
summary,Smartphone,Cloud,24,1490248723610,15000,Thu 05:58:44
summary,Smartphone,Cloud,23110,1490248738619,15000,Thu 05:58:59
summary,Smartphone,Cloud,17,1490248756912,15000,Thu 05:59:17
summary,Smartphone,Cloud,136,1490248771939,15000,Thu 05:59:32
summary,Smartphone,Cloud,24,1490250535973,15000,Thu 06:28:56
summary,Smartphone,Cloud,33799,1490250550982,15000,Thu 06:29:11
summary,Smartphone,Cloud,21012,1490250566019,15000,Thu 06:29:26
summary,Smartphone,Cloud,136,1490250581064,15000,Thu 06:29:41
summary,Smartphone,Cloud,170,1490250596085,15000,Thu 06:29:56
summary,Smartphone,Cloud,24,1490253428546,15000,Thu 07:17:09
summary,Smartphone,Cloud,38850,1490253443555,15000,Thu 07:17:24
summary,Smartphone,Cloud,11851,1490253458566,15000,Thu 07:17:39
summary,Smartphone,Cloud,170,1490253473589,15000,Thu 07:17:54
summary,Smartphone,Cloud,136,1490253488614,15000,Thu 07:18:09
summary,Smartphone,Cloud,24,1490256292340,15000,Thu 08:04:52
summary,Smartphone,Cloud,36523,1490256307345,15000,Thu 08:05:07
summary,Smartphone,Cloud,14371,1490256322353,15000,Thu 08:05:22
summary,Smartphone,Cloud,170,1490256337362,15000,Thu 08:05:37
summary,Smartphone,Cloud,136,1490256352368,15000,Thu 08:05:52
summary,Smartphone,Cloud,24,1490256618007,15000,Thu 08:10:18
summary,Smartphone,Cloud,40652,1490256633011,15000,Thu 08:10:33
summary,Smartphone,Cloud,34,1490256648636,15000,Thu 08:10:49
summary,Smartphone,Cloud,238,1490256663666,15000,Thu 08:11:04
summary,Smartphone,Cloud,154,1490257355291,15000,Thu 08:22:35
summary,Smartphone,Cloud,34026,1490257370299,15000,Thu 08:22:50
summary,Smartphone,Cloud,21180,1490257385309,15000,Thu 08:23:05
summary,Smartphone,Cloud,1226,1490257400317,15000,Thu 08:23:20
summary,Smartphone,Cloud,68,1490257415325,15000,Thu 08:23:35
summary,Smartphone,Cloud,34,1490257430337,15000,Thu 08:23:50
summary,Smartphone,Cloud,24,1490259037316,15000,Thu 08:50:37
summary,Smartphone,Cloud,27197,1490259068398,15000,Thu 08:51:08
summary,Smartphone,Cloud,34,1490259096087,15000,Thu 08:51:36
summary,Smartphone,Cloud,24,1490260280003,15000,Thu 09:11:20
summary,Smartphone,Cloud,17640,1490260298303,15000,Thu 09:11:38
summary,Smartphone,Cloud,7682,1490260328544,15000,Thu 09:12:09
summary,Smartphone,Cloud,68,1490260345844,15000,Thu 09:12:26
summary,Smartphone,Cloud,102,1490260370476,15000,Thu 09:12:50
summary,Smartphone,Cloud,24,1490261270591,15000,Thu 09:27:51
summary,Smartphone,Cloud,15507,1490261289178,15000,Thu 09:28:09
summary,Smartphone,Cloud,34,1490261320305,15000,Thu 09:28:40
summary,Smartphone,Cloud,17,1490261336155,15000,Thu 09:28:56
summary,Smartphone,Cloud,68,1490261358856,15000,Thu 09:29:19
summary,Smartphone,Cloud,24,1490263963063,15000,Thu 10:12:43
summary,Smartphone,Cloud,29582,1490263978072,15000,Thu 10:12:58
summary,Smartphone,Cloud,17,1490263996154,15000,Thu 10:13:16
summary,Smartphone,Cloud,136,1490264011169,15000,Thu 10:13:31
summary,Smartphone,Cloud,24,1490265319085,15000,Thu 10:35:19
summary,Smartphone,Cloud,25132,1490265334091,15000,Thu 10:35:34
summary,Smartphone,Cloud,17,1490265351855,15000,Thu 10:35:52
summary,Smartphone,Cloud,153,1490265366882,15000,Thu 10:36:07
summary,Smartphone,Cloud,24,1490268128905,15000,Thu 11:22:09
summary,Smartphone,Cloud,33799,1490268143911,15000,Thu 11:22:24
summary,Smartphone,Cloud,17,1490268162987,15000,Thu 11:22:43
summary,Smartphone,Cloud,153,1490268178032,15000,Thu 11:22:58
summary,Smartphone,Cloud,24,1490270778922,15000,Thu 12:06:19
summary,Smartphone,Cloud,30678,1490270793945,15000,Thu 12:06:34
summary,Smartphone,Cloud,17,1490270812072,15000,Thu 12:06:52
summary,Smartphone,Cloud,153,1490270827095,15000,Thu 12:07:07
summary,Smartphone,Cloud,24,1490273250049,15000,Thu 12:47:30
summary,Smartphone,Cloud,24418,1490273265070,15000,Thu 12:47:45
summary,Smartphone,Cloud,17,1490273284294,15000,Thu 12:48:04
summary,Smartphone,Cloud,153,1490273299330,15000,Thu 12:48:19
summary,Smartphone,Cloud,24,1490277078934,15000,Thu 13:51:19
summary,Smartphone,Cloud,17988,1490277093940,15000,Thu 13:51:34
summary,Smartphone,Cloud,17,1490277111149,15000,Thu 13:51:51
summary,Smartphone,Cloud,102,1490277126166,15000,Thu 13:52:06
summary,Smartphone,Cloud,24,1490279063722,15000,Thu 14:24:24
summary,Smartphone,Cloud,16274,1490279078731,15000,Thu 14:24:39
summary,Smartphone,Cloud,34,1490279097412,15000,Thu 14:24:57
summary,Smartphone,Cloud,102,1490279112418,15000,Thu 14:25:12
summary,Smartphone,Cloud,24,1490280993886,15000,Thu 14:56:34
summary,Smartphone,Cloud,27880,1490281008899,15000,Thu 14:56:49
summary,Smartphone,Cloud,17,1490281027850,15000,Thu 14:57:08
summary,Smartphone,Cloud,153,1490281042873,15000,Thu 14:57:23
summary,Smartphone,Cloud,24,1490282299322,15000,Thu 15:18:19
summary,Smartphone,Cloud,17049,1490282314332,15000,Thu 15:18:34
summary,Smartphone,Cloud,17,1490282332644,15000,Thu 15:18:53
summary,Smartphone,Cloud,119,1490282347669,15000,Thu 15:19:08
summary,Smartphone,Cloud,63,1490283633711,15000,Thu 15:40:34
summary,Smartphone,Cloud,44456,1490283648716,15000,Thu 15:40:49
summary,Smartphone,Cloud,21350,1490283663720,15000,Thu 15:41:04
summary,Smartphone,Cloud,136,1490283678730,15000,Thu 15:41:19
summary,Smartphone,Cloud,136,1490283693749,15000,Thu 15:41:34
summary,Smartphone,Cloud,24,1490286028899,15000,Thu 16:20:29
summary,Smartphone,Cloud,65763,1490286043905,15000,Thu 16:20:44
summary,Smartphone,Cloud,5127,1490286058914,15000,Thu 16:20:59
summary,Smartphone,Cloud,238,1490286073929,15000,Thu 16:21:14
summary,Smartphone,Cloud,102,1490286088937,15000,Thu 16:21:29
summary,Smartphone,Cloud,24,1490287029882,15000,Thu 16:37:10
summary,Smartphone,Cloud,23319,1490287070619,15000,Thu 16:37:51
summary,Smartphone,Cloud,17,1490287237953,15000,Thu 16:40:38
summary,Smartphone,Cloud,153,1490287314067,15000,Thu 16:41:54
summary,Smartphone,Cloud,24,1490290154146,15000,Thu 17:29:14
summary,Smartphone,Cloud,25174,1490290169162,15000,Thu 17:29:29
summary,Smartphone,Cloud,17,1490290187967,15000,Thu 17:29:48
summary,Smartphone,Cloud,153,1490290202998,15000,Thu 17:30:03
summary,Smartphone,Cloud,39,1490291917136,15000,Thu 17:58:37
summary,Smartphone,Cloud,22850,1490291982215,15000,Thu 17:59:42
summary,Smartphone,Cloud,518,1490292047472,15000,Thu 18:00:47
summary,Smartphone,Cloud,102,1490292062484,15000,Thu 18:01:02
summary,Smartphone,Cloud,68,1490292077497,15000,Thu 18:01:17
summary,Smartphone,Cloud,24,1490293236521,15000,Thu 18:20:37
summary,Smartphone,Cloud,15944,1490293283602,15000,Thu 18:21:24
summary,Smartphone,Cloud,17,1490293349256,15000,Thu 18:22:29
summary,Smartphone,Cloud,17,1490293377084,15000,Thu 18:22:57
summary,Smartphone,Cloud,85,1490293413063,15000,Thu 18:23:33
summary,Smartphone,Cloud,24,1490294636608,15000,Thu 18:43:57
summary,Smartphone,Cloud,16123,1490294651623,15000,Thu 18:44:12
summary,Smartphone,Cloud,17,1490294675076,15000,Thu 18:44:35
summary,Smartphone,Cloud,102,1490294690091,15000,Thu 18:44:50
summary,Smartphone,Cloud,24,1490296882231,15000,Thu 19:21:22
summary,Smartphone,Cloud,24464,1490296897235,15000,Thu 19:21:37
summary,Smartphone,Cloud,34,1490296914521,15000,Thu 19:21:55
summary,Smartphone,Cloud,136,1490296929526,15000,Thu 19:22:10
summary,Smartphone,Cloud,24,1490299088879,15000,Thu 19:58:09
summary,Smartphone,Cloud,17321,1490299103897,15000,Thu 19:58:24
summary,Smartphone,Cloud,17,1490299120505,15000,Thu 19:58:41
summary,Smartphone,Cloud,119,1490299135538,15000,Thu 19:58:56
summary,Smartphone,Cloud,24,1490300880470,15000,Thu 20:28:00
summary,Smartphone,Cloud,5831,1490300895485,15000,Thu 20:28:15
summary,Smartphone,Cloud,3957,1490300910498,15000,Thu 20:28:30
summary,Smartphone,Cloud,6853,1490300925754,15000,Thu 20:28:46
summary,Smartphone,Cloud,34,1490300946484,15000,Thu 20:29:06
summary,Smartphone,Cloud,68,1490300961491,15000,Thu 20:29:21
summary,Smartphone,Cloud,24,1490302779189,15000,Thu 20:59:39
summary,Smartphone,Cloud,23854,1490302796408,15000,Thu 20:59:56
summary,Smartphone,Cloud,519,1490302811422,15000,Thu 21:00:11
summary,Smartphone,Cloud,102,1490302826424,15000,Thu 21:00:26
summary,Smartphone,Cloud,68,1490302841430,15000,Thu 21:00:41
summary,Smartphone,Cloud,24,1490303916582,15000,Thu 21:18:37
summary,Smartphone,Cloud,23141,1490303945645,15000,Thu 21:19:06
summary,Smartphone,Cloud,17,1490304026315,15000,Thu 21:20:26
summary,Smartphone,Cloud,17,1490304056581,15000,Thu 21:20:57
summary,Smartphone,Cloud,34,1490304073985,15000,Thu 21:21:14
summary,Smartphone,Cloud,68,1490304088989,15000,Thu 21:21:29
summary,Smartphone,Cloud,24,1490306793257,15000,Thu 22:06:33
summary,Smartphone,Cloud,19104,1490306841523,15000,Thu 22:07:22
summary,Smartphone,Cloud,5151,1490306912299,15000,Thu 22:08:32
summary,Smartphone,Cloud,34,1490306970044,15000,Thu 22:09:30
summary,Smartphone,Cloud,17,1490306994050,15000,Thu 22:09:54
summary,Smartphone,Cloud,119,1490307087705,15000,Thu 22:11:28
summary,Smartphone,Cloud,24,1490308251089,15000,Thu 22:30:51
summary,Smartphone,Cloud,15566,1490308304720,15000,Thu 22:31:45
summary,Smartphone,Cloud,34,1490308353467,15000,Thu 22:32:33
summary,Smartphone,Cloud,17,1490308383428,15000,Thu 22:33:03
summary,Smartphone,Cloud,85,1490308426128,15000,Thu 22:33:46
summary,Smartphone,Cloud,24,1490309970152,15000,Thu 22:59:30
summary,Smartphone,Cloud,9481,1490310027221,15000,Thu 23:00:27
summary,Smartphone,Cloud,14595,1490310042236,15000,Thu 23:00:42
summary,Smartphone,Cloud,34,1490310132382,15000,Thu 23:02:12
summary,Smartphone,Cloud,34,1490310197811,15000,Thu 23:03:18
summary,Smartphone,Cloud,17,1490310232001,15000,Thu 23:03:52
summary,Smartphone,Cloud,85,1490310386764,15000,Thu 23:06:27
summary,Smartphone,Cloud,24,1490311811634,15000,Thu 23:30:12
summary,Smartphone,Cloud,23573,1490311834864,15000,Thu 23:30:35
summary,Smartphone,Cloud,17,1490311886486,15000,Thu 23:31:26
summary,Smartphone,Cloud,153,1490311921292,15000,Thu 23:32:01
summary,Smartphone,Cloud,24,1490313582043,15000,Thu 23:59:42
summary,Smartphone,Cloud,24237,1490313597058,15000,Thu 23:59:57
summary,Smartphone,Cloud,34,1490313614083,15000,Fri 00:00:14
summary,Smartphone,Cloud,136,1490313629099,15000,Fri 00:00:29
summary,Smartphone,Cloud,24,1490314657645,15000,Fri 00:17:38
summary,Smartphone,Cloud,23091,1490314672659,15000,Fri 00:17:53
summary,Smartphone,Cloud,34,1490314690612,15000,Fri 00:18:11
summary,Smartphone,Cloud,136,1490314705619,15000,Fri 00:18:26
summary,Smartphone,Cloud,24,1490316741174,15000,Fri 00:52:21
summary,Smartphone,Cloud,24251,1490316756179,15000,Fri 00:52:36
summary,Smartphone,Cloud,34,1490316773273,15000,Fri 00:52:53
summary,Smartphone,Cloud,136,1490316788291,15000,Fri 00:53:08
summary,Smartphone,Cloud,24,1490319517294,15000,Fri 01:38:37
summary,Smartphone,Cloud,24155,1490319532312,15000,Fri 01:38:52
summary,Smartphone,Cloud,17,1490319549692,15000,Fri 01:39:10
summary,Smartphone,Cloud,153,1490319564701,15000,Fri 01:39:25
summary,Smartphone,Cloud,52,1490322041079,15000,Fri 02:20:41
summary,Smartphone,Cloud,16185,1490322056097,15000,Fri 02:20:56
summary,Smartphone,Cloud,17,1490322074113,15000,Fri 02:21:14
summary,Smartphone,Cloud,119,1490322089116,15000,Fri 02:21:29
summary,Smartphone,Cloud,24,1490323858457,15000,Fri 02:50:58
summary,Smartphone,Cloud,16083,1490323873473,15000,Fri 02:51:13
summary,Smartphone,Cloud,17,1490323891455,15000,Fri 02:51:31
summary,Smartphone,Cloud,102,1490323906473,15000,Fri 02:51:46
summary,Smartphone,Cloud,24,1490326681529,15000,Fri 03:38:02
summary,Smartphone,Cloud,24446,1490326696550,15000,Fri 03:38:17
summary,Smartphone,Cloud,17,1490326713829,15000,Fri 03:38:34
summary,Smartphone,Cloud,136,1490326728863,15000,Fri 03:38:49
summary,Smartphone,Cloud,24,1490328296355,15000,Fri 04:04:56
summary,Smartphone,Cloud,15423,1490328311366,15000,Fri 04:05:11
summary,Smartphone,Cloud,17,1490328329153,15000,Fri 04:05:29
summary,Smartphone,Cloud,102,1490328344169,15000,Fri 04:05:44
summary,Smartphone,Cloud,24,1490330986266,15000,Fri 04:49:46
summary,Smartphone,Cloud,24320,1490331001271,15000,Fri 04:50:01
summary,Smartphone,Cloud,17,1490331019225,15000,Fri 04:50:19
summary,Smartphone,Cloud,136,1490331034254,15000,Fri 04:50:34
summary,Smartphone,Cloud,24,1490332649071,15000,Fri 05:17:29
summary,Smartphone,Cloud,23131,1490332664084,15000,Fri 05:17:44
summary,Smartphone,Cloud,34,1490332681827,15000,Fri 05:18:02
